0	100	E
0.000449978	99	E
0.000557708	98	E
0.000669804	97	E
0.00070722	96	E
0.0007588	95	E
0.000812309	94	E
0.000851035	93	E
0.000945724	92	E
0.001001	91	E
0.00113545	90	E
0.00124371	89	E
0.00141565	88	E
0.00155606	87	E
0.00156574	86	E
0.00157454	85	E
0.00183954	84	E
0.00184444	83	E
0.00191379	82	E
0.00223735	81	E
0.00237049	80	E
0.00243684	79	E
0.00285129	78	E
0.00332427	77	E
0.00353681	76	E
0.00354006	75	E
0.00354195	74	E
0.00378026	73	E
0.00386667	72	E
0.00390015	71	E
0.00391704	70	E
0.00422138	69	E
0.00435407	68	E
0.00435564	67	E
0.00497704	66	E
0.00507963	65	E
0.00525764	64	E
0.00529879	63	E
0.00554936	62	E
0.00556143	61	E
0.00604963	60	E
0.00613153	59	E
0.00633575	58	E
0.00683405	57	E
0.00685008	56	E
0.00686539	55	E
0.00703061	54	E
0.00770817	53	E
0.00772339	52	E
0.00825608	51	E
0.00833704	50	E
0.00909269	49	E
0.00940079	48	E
0.00958916	47	E
0.00966031	46	E
0.0099104	45	E
0.00996444	44	E
0.0100855	43	E
0.0101098	42	E
0.0105938	41	E
0.0108261	40	E
0.0108421	39	E
0.0111866	38	E
0.0113407	37	E
0.0117256	36	E
0.0121181	35	E
0.0123318	34	E
0.0131869	33	E
0.0132516	32	E
0.0146225	31	E
0.0155737	30	E
0.0162691	29	E
0.0199908	28	E
0.021674	27	E
0.0226781	26	E
0.02371	25	E
0.0239455	24	E
0.0302023	23	E
0.0328766	22	E
0.0362888	21	E
0.0399675	20	E
0.0422058	19	E
0.0434663	18	E
0.0457939	17	E
0.049769	16	E
0.0539119	15	E
0.0625958	14	E
0.0836571	13	E
0.0987071	12	E
0.115709	11	E
0.147074	10	E
0.147793	9	E
0.148464	8	E
0.152782	7	E
0.171885	6	E
0.202235	5	E
0.212128	4	E
0.246662	5	E
0.247468	6	E
0.250253	5	E
0.297675	4	E
0.298162	3	E
0.318029	4	E
0.327737	3	E
0.386174	4	E
0.40745	5	E
0.417411	6	E
0.46812	7	E
0.487448	6	E
0.535976	7	E
0.571609	8	E
0.58186	7	E
0.623804	6	E
0.644543	5	E
0.656522	4	E
0.659008	3	E
0.666703	2	E
0.689308	3	E
0.758826	2	E
0.792741	1	E
0.793261	2	E
0.869972	3	E
0.875967	4	E
0.906898	5	E
1.11313	4	E
1.12563	5	E
1.14789	6	E
1.15679	5	E
1.22812	6	E
1.25689	7	E
1.26106	6	E
1.27859	5	E
1.28285	4	E
1.3949	3	E
1.51437	4	E
1.52708	5	E
1.64813	6	E
1.66471	5	E
1.67096	4	E
1.69539	5	E
1.7047	6	E
1.70733	7	E
1.7329	6	E
1.74271	5	E
1.77053	4	E
1.77907	3	E
1.81956	4	E
1.84026	3	E
1.88475	4	E
1.92959	5	E
1.9375	4	E
