0	0	ES
0.000449978	1	ES
0.000557708	2	ES
0.000669804	3	ES
0.00070722	4	ES
0.0007588	5	ES
0.000812309	6	ES
0.000851035	7	ES
0.000945724	8	ES
0.001001	9	ES
0.00113545	10	ES
0.00124371	11	ES
0.00141565	12	ES
0.00155606	13	ES
0.00156574	14	ES
0.00157454	15	ES
0.00183954	16	ES
0.00184444	17	ES
0.00191379	18	ES
0.00223735	19	ES
0.00237049	20	ES
0.00243684	21	ES
0.00285129	22	ES
0.00332427	23	ES
0.00353681	24	ES
0.00354006	25	ES
0.00354195	26	ES
0.00378026	27	ES
0.00386667	28	ES
0.00390015	29	ES
0.00391704	30	ES
0.00422138	31	ES
0.00435407	32	ES
0.00435564	33	ES
0.00497704	34	ES
0.00507963	35	ES
0.00525764	36	ES
0.00529879	37	ES
0.00554936	38	ES
0.00556143	39	ES
0.00604963	40	ES
0.00613153	41	ES
0.00633575	42	ES
0.00683405	43	ES
0.00685008	44	ES
0.00686539	45	ES
0.00703061	46	ES
0.00770817	47	ES
0.00772339	48	ES
0.00825608	49	ES
0.00833704	50	ES
0.00909269	51	ES
0.00940079	52	ES
0.00958916	53	ES
0.00966031	54	ES
0.0099104	55	ES
0.00996444	56	ES
0.0100855	57	ES
0.0101098	58	ES
0.0105938	59	ES
0.0108261	60	ES
0.0108421	61	ES
0.0111866	62	ES
0.0113407	63	ES
0.0117256	64	ES
0.0121181	65	ES
0.0123318	66	ES
0.0131869	67	ES
0.0132516	68	ES
0.0146225	69	ES
0.0155737	70	ES
0.0162691	71	ES
0.0199908	72	ES
0.021674	73	ES
0.0226781	74	ES
0.02371	75	ES
0.0239455	76	ES
0.0302023	77	ES
0.0328766	78	ES
0.0362888	79	ES
0.0399675	80	ES
0.0422058	81	ES
0.0434663	82	ES
0.0457939	83	ES
0.049769	84	ES
0.0539119	85	ES
0.0625958	86	ES
0.0836571	87	ES
0.0987071	88	ES
0.115709	89	ES
0.147074	90	ES
0.147793	91	ES
0.148464	92	ES
0.152782	93	ES
0.171885	94	ES
0.202235	95	ES
0.212128	96	ES
0.246662	95	ES
0.247468	94	ES
0.250253	95	ES
0.297675	96	ES
0.298162	97	ES
0.318029	96	ES
0.327737	97	ES
0.386174	96	ES
0.40745	95	ES
0.417411	94	ES
0.46812	93	ES
0.487448	94	ES
0.535976	93	ES
0.571609	92	ES
0.58186	93	ES
0.623804	94	ES
0.644543	95	ES
0.656522	96	ES
0.659008	97	ES
0.666703	98	ES
0.689308	97	ES
0.758826	98	ES
0.792741	99	ES
0.793261	98	ES
0.869972	97	ES
0.875967	96	ES
0.906898	95	ES
1.11313	96	ES
1.12563	95	ES
1.14789	94	ES
1.15679	95	ES
1.22812	94	ES
1.25689	93	ES
1.26106	94	ES
1.27859	95	ES
1.28285	96	ES
1.3949	97	ES
1.51437	96	ES
1.52708	95	ES
1.64813	94	ES
1.66471	95	ES
1.67096	96	ES
1.69539	95	ES
1.7047	94	ES
1.70733	93	ES
1.7329	94	ES
1.74271	95	ES
1.77053	96	ES
1.77907	97	ES
1.81956	96	ES
1.84026	97	ES
1.88475	96	ES
1.92959	95	ES
1.9375	96	ES
