0.0	0.0	eco25
20.0	6.8	eco25
40.0	10.9	eco25
60.0	14.6	eco25
80.0	18.3	eco25
100.0	22.1	eco25
120.0	26.5	eco25
140.0	30.4	eco25
160.0	33.8	eco25
180.0	38.0	eco25
200.0	41.6	eco25
220.0	45.5	eco25
240.0	46.3	eco25
260.0	46.8	eco25
280.0	47.2	eco25
300.0	47.8	eco25
320.0	48.1	eco25
340.0	49.0	eco25
360.0	49.2	eco25
380.0	49.3	eco25
400.0	49.6	eco25
420.0	49.8	eco25
440.0	49.9	eco25
460.0	50.1	eco25
480.0	50.1	eco25
500.0	50.5	eco25
520.0	50.8	eco25
540.0	50.8	eco25
560.0	51.0	eco25
580.0	51.1	eco25
600.0	51.2	eco25
