0.0	1.3	eco01
10.0	4.9	eco01
20.0	5.1	eco01
30.0	5.2	eco01
40.0	5.2	eco01
50.0	5.3	eco01
70.0	5.3	eco01
80.0	5.4	eco01
90.0	5.4	eco01
100.0	5.5	eco01
110.0	5.8	eco01
120.0	5.8	eco01
130.0	5.9	eco01
140.0	5.9	eco01
150.0	6.0	eco01
160.0	6.1	eco01
170.0	6.1	eco01
180.0	6.2	eco01
190.0	6.3	eco01
200.0	6.3	eco01
210.0	6.4	eco01
220.0	6.4	eco01
230.0	6.5	eco01
240.0	6.5	eco01
250.0	6.6	eco01
280.0	6.6	eco01
290.0	6.8	eco01
300.0	6.8	eco01
310.0	6.9	eco01
320.0	6.9	eco01
330.0	7.2	eco01
340.0	7.4	eco01
350.0	7.5	eco01
360.0	7.6	eco01
370.0	7.6	eco01
380.0	7.8	eco01
390.0	7.8	eco01
400.0	8.0	eco01
440.0	8.0	eco01
450.0	8.3	eco01
460.0	8.3	eco01
470.0	8.4	eco01
480.0	8.4	eco01
490.0	8.5	eco01
500.0	8.7	eco01
510.0	8.8	eco01
530.0	8.8	eco01
540.0	9.0	eco01
590.0	9.0	eco01
600.0	9.1	eco01
