0.0	3.7	eco01
10.0	5.8	eco01
20.0	9.5	eco01
30.0	13.3	eco01
40.0	16.2	eco01
50.0	18.2	eco01
60.0	20.3	eco01
70.0	21.3	eco01
80.0	22.3	eco01
90.0	22.7	eco01
100.0	23.0	eco01
110.0	23.3	eco01
120.0	23.5	eco01
130.0	23.6	eco01
140.0	23.9	eco01
150.0	23.8	eco01
170.0	23.8	eco01
180.0	23.9	eco01
190.0	24.0	eco01
250.0	24.0	eco01
260.0	24.2	eco01
280.0	24.2	eco01
290.0	24.0	eco01
300.0	24.0	eco01
310.0	23.9	eco01
320.0	23.9	eco01
330.0	23.6	eco01
340.0	23.4	eco01
350.0	23.4	eco01
360.0	23.3	eco01
370.0	23.3	eco01
380.0	23.2	eco01
390.0	23.3	eco01
400.0	23.2	eco01
420.0	23.2	eco01
430.0	23.3	eco01
440.0	23.3	eco01
450.0	23.2	eco01
480.0	23.2	eco01
490.0	23.1	eco01
500.0	22.9	eco01
510.0	22.8	eco01
530.0	22.8	eco01
540.0	22.7	eco01
550.0	22.8	eco01
560.0	22.9	eco01
570.0	23.0	eco01
590.0	23.0	eco01
600.0	22.9	eco01
