0.0	50.0	eco1
10.0	45.4	eco1
20.0	41.0	eco1
30.0	36.4	eco1
40.0	32.7	eco1
50.0	31.1	eco1
60.0	29.2	eco1
70.0	28.2	eco1
80.0	27.1	eco1
90.0	26.0	eco1
100.0	24.8	eco1
110.0	24.0	eco1
120.0	23.2	eco1
130.0	22.2	eco1
140.0	22.0	eco1
150.0	21.4	eco1
160.0	21.1	eco1
170.0	20.7	eco1
180.0	20.5	eco1
190.0	20.2	eco1
200.0	19.5	eco1
210.0	19.1	eco1
220.0	18.8	eco1
230.0	18.2	eco1
240.0	17.5	eco1
250.0	17.2	eco1
260.0	16.5	eco1
270.0	16.2	eco1
280.0	15.9	eco1
290.0	15.5	eco1
300.0	14.9	eco1
310.0	14.8	eco1
320.0	14.6	eco1
330.0	14.2	eco1
340.0	14.0	eco1
350.0	13.4	eco1
360.0	13.2	eco1
370.0	12.7	eco1
380.0	12.3	eco1
390.0	11.8	eco1
400.0	11.5	eco1
410.0	10.9	eco1
420.0	10.6	eco1
430.0	10.4	eco1
440.0	10.1	eco1
450.0	9.9	eco1
460.0	9.6	eco1
470.0	9.4	eco1
480.0	9.3	eco1
490.0	8.9	eco1
500.0	8.7	eco1
510.0	8.2	eco1
520.0	7.9	eco1
530.0	7.2	eco1
540.0	6.8	eco1
550.0	6.2	eco1
560.0	5.8	eco1
570.0	5.5	eco1
580.0	5.3	eco1
590.0	4.9	eco1
600.0	4.5	eco1
