0.0	50.0	eco25
10.0	45.2	eco25
20.0	39.9	eco25
30.0	35.9	eco25
40.0	33.1	eco25
50.0	30.8	eco25
60.0	28.0	eco25
70.0	26.7	eco25
80.0	24.9	eco25
90.0	22.7	eco25
100.0	21.7	eco25
110.0	20.5	eco25
120.0	19.4	eco25
130.0	17.7	eco25
140.0	16.4	eco25
150.0	15.3	eco25
160.0	14.0	eco25
170.0	12.8	eco25
180.0	11.5	eco25
190.0	10.3	eco25
200.0	8.9	eco25
210.0	8.1	eco25
220.0	7.2	eco25
230.0	6.5	eco25
240.0	5.9	eco25
250.0	5.7	eco25
260.0	5.0	eco25
270.0	4.3	eco25
280.0	4.1	eco25
290.0	3.8	eco25
300.0	3.4	eco25
310.0	3.3	eco25
320.0	3.3	eco25
330.0	3.1	eco25
340.0	3.1	eco25
350.0	2.6	eco25
360.0	2.3	eco25
370.0	2.2	eco25
380.0	2.1	eco25
390.0	2.1	eco25
400.0	2.0	eco25
410.0	1.9	eco25
420.0	1.7	eco25
430.0	1.6	eco25
440.0	1.6	eco25
450.0	1.5	eco25
530.0	1.5	eco25
540.0	1.3	eco25
570.0	1.3	eco25
580.0	1.1	eco25
600.0	1.1	eco25
