0.0	1.3	eco05
10.0	4.2	eco05
20.0	6.0	eco05
30.0	6.3	eco05
40.0	6.5	eco05
50.0	6.7	eco05
60.0	7.4	eco05
70.0	8.4	eco05
80.0	8.9	eco05
90.0	9.2	eco05
100.0	9.5	eco05
110.0	10.0	eco05
120.0	10.2	eco05
130.0	10.7	eco05
140.0	11.3	eco05
150.0	11.9	eco05
160.0	12.4	eco05
170.0	12.8	eco05
180.0	13.4	eco05
190.0	13.6	eco05
200.0	14.0	eco05
210.0	14.2	eco05
220.0	14.4	eco05
230.0	14.8	eco05
240.0	15.1	eco05
250.0	15.5	eco05
260.0	15.5	eco05
270.0	15.9	eco05
280.0	16.5	eco05
290.0	16.8	eco05
300.0	17.2	eco05
310.0	17.7	eco05
320.0	18.5	eco05
330.0	18.9	eco05
340.0	19.6	eco05
350.0	20.2	eco05
360.0	20.3	eco05
370.0	21.0	eco05
380.0	21.5	eco05
390.0	22.1	eco05
400.0	22.2	eco05
410.0	22.7	eco05
420.0	23.1	eco05
430.0	23.8	eco05
440.0	24.4	eco05
450.0	24.6	eco05
460.0	24.8	eco05
470.0	25.1	eco05
480.0	25.6	eco05
490.0	26.0	eco05
500.0	26.2	eco05
510.0	26.8	eco05
520.0	26.9	eco05
530.0	27.4	eco05
540.0	27.9	eco05
550.0	28.4	eco05
560.0	28.8	eco05
570.0	29.5	eco05
580.0	30.1	eco05
590.0	30.7	eco05
600.0	31.3	eco05
