0.0	3.5	eco5
10.0	5.1	eco5
20.0	6.7	eco5
30.0	8.2	eco5
40.0	10.9	eco5
50.0	13.3	eco5
60.0	16.3	eco5
70.0	19.4	eco5
80.0	21.5	eco5
90.0	23.9	eco5
100.0	28.1	eco5
110.0	31.3	eco5
120.0	35.1	eco5
130.0	38.2	eco5
140.0	42.3	eco5
150.0	46.0	eco5
160.0	49.4	eco5
170.0	54.4	eco5
180.0	57.0	eco5
190.0	58.4	eco5
210.0	58.4	eco5
220.0	58.5	eco5
230.0	58.4	eco5
250.0	58.4	eco5
260.0	58.5	eco5
270.0	58.5	eco5
280.0	58.4	eco5
290.0	58.5	eco5
300.0	58.4	eco5
310.0	58.5	eco5
320.0	58.5	eco5
330.0	58.4	eco5
360.0	58.4	eco5
370.0	58.5	eco5
380.0	58.4	eco5
390.0	58.4	eco5
400.0	58.5	eco5
410.0	58.4	eco5
430.0	58.4	eco5
440.0	58.5	eco5
450.0	58.5	eco5
460.0	58.4	eco5
470.0	58.3	eco5
480.0	58.4	eco5
490.0	58.4	eco5
500.0	58.5	eco5
510.0	58.5	eco5
520.0	58.4	eco5
530.0	58.4	eco5
540.0	58.5	eco5
550.0	58.5	eco5
560.0	58.4	eco5
580.0	58.4	eco5
590.0	58.5	eco5
600.0	58.4	eco5
