0.0	3.5	eco25
10.0	3.2	eco25
20.0	0.2	eco25
30.0	0.0	eco25
50.0	0.0	eco25
60.0	0.1	eco25
70.0	0.0	eco25
80.0	0.1	eco25
90.0	0.0	eco25
100.0	0.1	eco25
110.0	0.1	eco25
120.0	0.0	eco25
130.0	0.1	eco25
140.0	0.1	eco25
150.0	0.0	eco25
160.0	0.2	eco25
170.0	0.0	eco25
180.0	0.1	eco25
190.0	0.0	eco25
200.0	0.0	eco25
210.0	0.1	eco25
220.0	0.2	eco25
230.0	1.5	eco25
240.0	3.1	eco25
250.0	4.6	eco25
260.0	5.2	eco25
270.0	6.8	eco25
280.0	8.4	eco25
290.0	9.8	eco25
300.0	11.1	eco25
310.0	13.0	eco25
320.0	15.3	eco25
330.0	16.6	eco25
340.0	18.0	eco25
350.0	19.3	eco25
360.0	20.2	eco25
370.0	21.6	eco25
380.0	23.1	eco25
390.0	24.8	eco25
400.0	26.4	eco25
410.0	27.7	eco25
420.0	29.5	eco25
430.0	31.4	eco25
440.0	33.7	eco25
450.0	35.8	eco25
460.0	38.1	eco25
470.0	39.9	eco25
480.0	42.0	eco25
490.0	44.2	eco25
500.0	45.6	eco25
510.0	47.1	eco25
520.0	49.1	eco25
530.0	51.6	eco25
540.0	53.2	eco25
550.0	55.1	eco25
560.0	57.3	eco25
570.0	58.5	eco25
580.0	58.5	eco25
590.0	58.4	eco25
600.0	58.4	eco25
