0.0	3.7	eco1
10.0	4.2	eco1
20.0	7.8	eco1
30.0	11.4	eco1
40.0	14.5	eco1
50.0	15.8	eco1
60.0	16.8	eco1
70.0	17.1	eco1
80.0	17.7	eco1
90.0	18.1	eco1
100.0	18.0	eco1
110.0	17.6	eco1
120.0	17.5	eco1
130.0	17.9	eco1
140.0	17.7	eco1
150.0	17.6	eco1
160.0	17.4	eco1
170.0	16.9	eco1
180.0	16.7	eco1
190.0	15.7	eco1
200.0	15.3	eco1
210.0	15.4	eco1
220.0	14.5	eco1
230.0	14.6	eco1
240.0	14.2	eco1
250.0	13.7	eco1
260.0	13.7	eco1
270.0	13.8	eco1
280.0	13.1	eco1
290.0	12.8	eco1
300.0	13.0	eco1
310.0	12.0	eco1
320.0	11.7	eco1
330.0	11.8	eco1
340.0	11.1	eco1
350.0	10.9	eco1
360.0	10.4	eco1
370.0	9.9	eco1
380.0	9.4	eco1
390.0	9.3	eco1
400.0	9.0	eco1
410.0	9.0	eco1
420.0	8.6	eco1
430.0	8.0	eco1
440.0	8.1	eco1
450.0	7.9	eco1
460.0	7.7	eco1
470.0	7.4	eco1
480.0	6.9	eco1
490.0	6.3	eco1
500.0	5.4	eco1
510.0	5.1	eco1
520.0	4.2	eco1
530.0	4.1	eco1
540.0	3.7	eco1
550.0	3.4	eco1
560.0	3.0	eco1
570.0	2.5	eco1
580.0	1.9	eco1
590.0	1.5	eco1
600.0	1.2	eco1
