0.0	1.3	eco1
10.0	5.4	eco1
20.0	6.2	eco1
30.0	7.2	eco1
40.0	7.8	eco1
50.0	8.1	eco1
60.0	9.0	eco1
70.0	9.7	eco1
80.0	10.2	eco1
90.0	10.9	eco1
100.0	12.2	eco1
110.0	13.4	eco1
120.0	14.3	eco1
130.0	14.9	eco1
140.0	15.3	eco1
150.0	16.0	eco1
160.0	16.5	eco1
170.0	17.4	eco1
180.0	17.8	eco1
190.0	19.1	eco1
200.0	20.2	eco1
210.0	20.5	eco1
220.0	21.7	eco1
230.0	22.2	eco1
240.0	23.3	eco1
250.0	24.1	eco1
260.0	24.8	eco1
270.0	25.0	eco1
280.0	26.0	eco1
290.0	26.7	eco1
300.0	27.1	eco1
310.0	28.2	eco1
320.0	28.7	eco1
330.0	29.0	eco1
340.0	29.9	eco1
350.0	30.7	eco1
360.0	31.4	eco1
370.0	32.4	eco1
380.0	33.3	eco1
390.0	33.9	eco1
400.0	34.5	eco1
410.0	35.1	eco1
420.0	35.8	eco1
430.0	36.6	eco1
440.0	36.8	eco1
450.0	37.2	eco1
460.0	37.7	eco1
470.0	38.2	eco1
480.0	38.8	eco1
490.0	39.8	eco1
500.0	40.9	eco1
510.0	41.7	eco1
520.0	42.9	eco1
530.0	43.7	eco1
540.0	44.5	eco1
550.0	45.4	eco1
560.0	46.2	eco1
570.0	47.0	eco1
580.0	47.8	eco1
590.0	48.6	eco1
600.0	49.3	eco1
