0.0	50.0	eco01
10.0	44.3	eco01
20.0	40.4	eco01
30.0	36.5	eco01
40.0	33.6	eco01
50.0	31.5	eco01
60.0	29.4	eco01
70.0	28.4	eco01
80.0	27.3	eco01
90.0	26.9	eco01
100.0	26.5	eco01
110.0	25.9	eco01
120.0	25.7	eco01
130.0	25.5	eco01
140.0	25.2	eco01
150.0	25.2	eco01
160.0	25.1	eco01
170.0	25.1	eco01
180.0	24.9	eco01
190.0	24.7	eco01
200.0	24.7	eco01
210.0	24.6	eco01
220.0	24.6	eco01
230.0	24.5	eco01
240.0	24.5	eco01
250.0	24.4	eco01
260.0	24.2	eco01
340.0	24.2	eco01
350.0	24.1	eco01
370.0	24.1	eco01
380.0	24.0	eco01
390.0	23.9	eco01
400.0	23.8	eco01
420.0	23.8	eco01
430.0	23.7	eco01
440.0	23.7	eco01
450.0	23.5	eco01
460.0	23.5	eco01
470.0	23.4	eco01
530.0	23.4	eco01
540.0	23.3	eco01
550.0	23.2	eco01
560.0	23.1	eco01
570.0	23.0	eco01
600.0	23.0	eco01
