0.0	0.0	eco5
10.0	1.4	eco5
20.0	3.8	eco5
30.0	5.3	eco5
40.0	7.4	eco5
50.0	9.2	eco5
60.0	10.7	eco5
70.0	11.8	eco5
80.0	13.0	eco5
90.0	14.0	eco5
100.0	14.5	eco5
110.0	15.9	eco5
120.0	16.4	eco5
130.0	17.5	eco5
140.0	17.8	eco5
150.0	18.2	eco5
160.0	18.9	eco5
170.0	19.3	eco5
180.0	20.1	eco5
190.0	20.9	eco5
200.0	21.0	eco5
210.0	21.2	eco5
220.0	21.3	eco5
230.0	21.8	eco5
240.0	22.2	eco5
250.0	22.6	eco5
260.0	22.8	eco5
270.0	22.9	eco5
280.0	23.5	eco5
290.0	23.6	eco5
300.0	24.0	eco5
310.0	24.6	eco5
320.0	25.0	eco5
330.0	25.2	eco5
340.0	25.3	eco5
350.0	25.7	eco5
360.0	26.0	eco5
370.0	26.2	eco5
380.0	26.3	eco5
390.0	26.4	eco5
400.0	26.8	eco5
410.0	27.2	eco5
420.0	27.5	eco5
430.0	27.8	eco5
440.0	28.2	eco5
450.0	28.6	eco5
460.0	29.2	eco5
470.0	29.5	eco5
480.0	30.0	eco5
490.0	30.1	eco5
500.0	30.2	eco5
510.0	30.5	eco5
520.0	31.3	eco5
530.0	31.4	eco5
540.0	31.6	eco5
550.0	32.3	eco5
560.0	32.6	eco5
570.0	33.0	eco5
580.0	33.1	eco5
590.0	33.3	eco5
600.0	33.5	eco5
