0.0	0.0	eco05
10.0	2.9	eco05
20.0	4.7	eco05
30.0	5.0	eco05
40.0	5.2	eco05
50.0	5.4	eco05
60.0	6.1	eco05
70.0	7.1	eco05
80.0	7.6	eco05
90.0	7.9	eco05
100.0	8.2	eco05
110.0	8.7	eco05
120.0	8.9	eco05
130.0	9.4	eco05
140.0	10.0	eco05
150.0	10.6	eco05
160.0	11.1	eco05
170.0	11.5	eco05
180.0	12.1	eco05
190.0	12.3	eco05
200.0	12.7	eco05
210.0	12.9	eco05
220.0	13.1	eco05
230.0	13.5	eco05
240.0	13.8	eco05
250.0	14.2	eco05
260.0	14.2	eco05
270.0	14.6	eco05
280.0	15.2	eco05
290.0	15.5	eco05
300.0	15.9	eco05
310.0	16.4	eco05
320.0	17.2	eco05
330.0	17.6	eco05
340.0	18.3	eco05
350.0	18.9	eco05
360.0	19.0	eco05
370.0	19.7	eco05
380.0	20.2	eco05
390.0	20.8	eco05
400.0	20.9	eco05
410.0	21.4	eco05
420.0	21.8	eco05
430.0	22.5	eco05
440.0	23.1	eco05
450.0	23.3	eco05
460.0	23.5	eco05
470.0	23.8	eco05
480.0	24.3	eco05
490.0	24.7	eco05
500.0	24.9	eco05
510.0	25.5	eco05
520.0	25.6	eco05
530.0	26.1	eco05
540.0	26.6	eco05
550.0	27.1	eco05
560.0	27.5	eco05
570.0	28.2	eco05
580.0	28.8	eco05
590.0	29.4	eco05
600.0	30.0	eco05
