0.0	0.0	eco1
10.0	4.1	eco1
20.0	4.9	eco1
30.0	5.9	eco1
40.0	6.5	eco1
50.0	6.8	eco1
60.0	7.7	eco1
70.0	8.4	eco1
80.0	8.9	eco1
90.0	9.6	eco1
100.0	10.9	eco1
110.0	12.1	eco1
120.0	13.0	eco1
130.0	13.6	eco1
140.0	14.0	eco1
150.0	14.7	eco1
160.0	15.2	eco1
170.0	16.1	eco1
180.0	16.5	eco1
190.0	17.8	eco1
200.0	18.9	eco1
210.0	19.2	eco1
220.0	20.4	eco1
230.0	20.9	eco1
240.0	22.0	eco1
250.0	22.8	eco1
260.0	23.5	eco1
270.0	23.7	eco1
280.0	24.7	eco1
290.0	25.4	eco1
300.0	25.8	eco1
310.0	26.9	eco1
320.0	27.4	eco1
330.0	27.7	eco1
340.0	28.6	eco1
350.0	29.4	eco1
360.0	30.1	eco1
370.0	31.1	eco1
380.0	32.0	eco1
390.0	32.6	eco1
400.0	33.2	eco1
410.0	33.8	eco1
420.0	34.5	eco1
430.0	35.3	eco1
440.0	35.5	eco1
450.0	35.9	eco1
460.0	36.4	eco1
470.0	36.9	eco1
480.0	37.5	eco1
490.0	38.5	eco1
500.0	39.6	eco1
510.0	40.4	eco1
520.0	41.6	eco1
530.0	42.4	eco1
540.0	43.2	eco1
550.0	44.1	eco1
560.0	44.9	eco1
570.0	45.7	eco1
580.0	46.5	eco1
590.0	47.3	eco1
600.0	48.0	eco1
