0.0	3.5	eco05
10.0	1.0	eco05
20.0	0.0	eco05
90.0	0.0	eco05
100.0	0.1	eco05
110.0	0.0	eco05
120.0	0.0	eco05
130.0	0.1	eco05
190.0	0.1	eco05
200.0	0.0	eco05
210.0	0.0	eco05
220.0	0.1	eco05
230.0	0.0	eco05
240.0	0.1	eco05
250.0	0.0	eco05
260.0	0.1	eco05
280.0	0.1	eco05
290.0	0.0	eco05
300.0	0.1	eco05
340.0	0.1	eco05
350.0	0.0	eco05
370.0	0.0	eco05
380.0	0.1	eco05
430.0	0.1	eco05
440.0	0.0	eco05
450.0	0.1	eco05
470.0	0.1	eco05
480.0	0.0	eco05
490.0	0.0	eco05
500.0	0.1	eco05
510.0	0.0	eco05
520.0	0.1	eco05
530.0	0.0	eco05
540.0	0.1	eco05
550.0	0.1	eco05
560.0	0.0	eco05
570.0	0.1	eco05
590.0	0.1	eco05
600.0	0.0	eco05
