0.0	3.7	eco25
10.0	6.3	eco25
20.0	7.3	eco25
30.0	9.2	eco25
40.0	10.0	eco25
50.0	10.5	eco25
60.0	10.7	eco25
70.0	10.0	eco25
80.0	9.7	eco25
90.0	9.9	eco25
100.0	8.6	eco25
110.0	8.3	eco25
120.0	7.3	eco25
130.0	7.6	eco25
140.0	5.8	eco25
150.0	4.0	eco25
160.0	3.7	eco25
170.0	1.9	eco25
180.0	1.9	eco25
190.0	1.6	eco25
200.0	1.3	eco25
210.0	0.6	eco25
220.0	0.1	eco25
230.0	0.2	eco25
240.0	0.4	eco25
250.0	0.4	eco25
260.0	0.6	eco25
270.0	0.7	eco25
280.0	0.8	eco25
290.0	0.9	eco25
300.0	1.2	eco25
310.0	1.2	eco25
320.0	1.1	eco25
330.0	1.0	eco25
340.0	0.7	eco25
350.0	0.8	eco25
360.0	1.1	eco25
370.0	1.1	eco25
380.0	1.2	eco25
390.0	1.1	eco25
400.0	1.0	eco25
410.0	1.1	eco25
420.0	1.2	eco25
440.0	1.2	eco25
450.0	1.3	eco25
490.0	1.3	eco25
500.0	1.2	eco25
510.0	1.1	eco25
520.0	1.1	eco25
530.0	1.0	eco25
540.0	1.2	eco25
550.0	1.1	eco25
560.0	1.0	eco25
570.0	1.0	eco25
580.0	1.1	eco25
590.0	1.0	eco25
600.0	1.0	eco25
