0.0	7.3	sam50
1.0	7.7	sam50
2.0	7.8	sam50
3.0	8.4	sam50
4.0	8.6	sam50
5.0	8.7	sam50
6.0	8.9	sam50
7.0	9.2	sam50
8.0	9.5	sam50
9.0	9.6	sam50
10.0	10.1	sam50
11.0	10.6	sam50
12.0	10.7	sam50
13.0	11.3	sam50
14.0	11.8	sam50
15.0	11.8	sam50
16.0	12.1	sam50
17.0	12.8	sam50
18.0	13.2	sam50
19.0	13.6	sam50
20.0	14.0	sam50
21.0	14.5	sam50
22.0	14.6	sam50
23.0	15.1	sam50
24.0	15.2	sam50
25.0	15.4	sam50
26.0	15.9	sam50
27.0	15.9	sam50
28.0	16.4	sam50
29.0	16.6	sam50
30.0	17.1	sam50
31.0	17.6	sam50
32.0	17.9	sam50
33.0	18.0	sam50
34.0	18.4	sam50
35.0	18.8	sam50
36.0	18.9	sam50
37.0	19.0	sam50
38.0	19.4	sam50
39.0	19.8	sam50
40.0	19.8	sam50
41.0	20.5	sam50
42.0	20.8	sam50
43.0	21.5	sam50
44.0	22.0	sam50
45.0	22.4	sam50
46.0	23.0	sam50
47.0	23.5	sam50
48.0	23.6	sam50
49.0	23.6	sam50
50.0	23.7	sam50
51.0	24.1	sam50
52.0	24.5	sam50
53.0	24.8	sam50
54.0	25.1	sam50
55.0	25.2	sam50
56.0	25.3	sam50
57.0	25.9	sam50
58.0	26.2	sam50
59.0	26.8	sam50
60.0	27.0	sam50
61.0	27.3	sam50
62.0	27.7	sam50
63.0	28.6	sam50
64.0	28.7	sam50
65.0	29.0	sam50
66.0	29.2	sam50
67.0	29.4	sam50
68.0	29.4	sam50
69.0	29.9	sam50
70.0	30.3	sam50
71.0	31.2	sam50
72.0	31.5	sam50
73.0	32.0	sam50
74.0	32.4	sam50
75.0	33.0	sam50
76.0	33.8	sam50
77.0	34.2	sam50
78.0	34.3	sam50
79.0	35.1	sam50
80.0	35.2	sam50
81.0	35.7	sam50
82.0	36.0	sam50
83.0	36.3	sam50
84.0	36.7	sam50
85.0	37.3	sam50
86.0	37.6	sam50
87.0	38.2	sam50
88.0	38.6	sam50
89.0	39.1	sam50
90.0	39.7	sam50
91.0	40.4	sam50
92.0	41.2	sam50
93.0	41.4	sam50
94.0	41.8	sam50
95.0	42.4	sam50
96.0	42.9	sam50
97.0	43.4	sam50
98.0	44.1	sam50
99.0	44.6	sam50
100.0	45.1	sam50
101.0	45.4	sam50
102.0	46.3	sam50
103.0	47.3	sam50
104.0	48.1	sam50
105.0	48.7	sam50
106.0	49.8	sam50
107.0	51.2	sam50
108.0	53.0	sam50
109.0	54.8	sam50
110.0	56.3	sam50
111.0	57.3	sam50
2181.0	57.3	sam50
