0.0	66.0	sam10
1.0	66.0	sam10
2.0	65.3	sam10
3.0	65.3	sam10
4.0	64.8	sam10
5.0	64.5	sam10
6.0	63.4	sam10
7.0	62.9	sam10
8.0	62.1	sam10
9.0	60.4	sam10
10.0	60.5	sam10
11.0	60.8	sam10
12.0	61.1	sam10
13.0	61.6	sam10
14.0	62.0	sam10
15.0	62.6	sam10
16.0	62.8	sam10
17.0	63.2	sam10
18.0	63.4	sam10
19.0	63.7	sam10
20.0	63.9	sam10
21.0	64.3	sam10
22.0	64.4	sam10
23.0	64.6	sam10
24.0	64.6	sam10
25.0	64.8	sam10
26.0	65.6	sam10
27.0	65.9	sam10
28.0	66.2	sam10
29.0	66.4	sam10
30.0	66.5	sam10
31.0	66.8	sam10
32.0	67.1	sam10
33.0	67.4	sam10
34.0	67.4	sam10
35.0	67.7	sam10
36.0	67.7	sam10
37.0	67.8	sam10
38.0	68.0	sam10
39.0	68.4	sam10
40.0	68.6	sam10
41.0	68.8	sam10
42.0	69.0	sam10
43.0	69.3	sam10
44.0	69.5	sam10
45.0	69.6	sam10
46.0	69.7	sam10
47.0	70.2	sam10
48.0	70.3	sam10
49.0	70.4	sam10
50.0	70.5	sam10
51.0	70.9	sam10
52.0	70.9	sam10
53.0	71.1	sam10
54.0	71.3	sam10
55.0	71.4	sam10
56.0	71.5	sam10
57.0	71.7	sam10
58.0	71.9	sam10
59.0	72.2	sam10
60.0	72.3	sam10
62.0	72.3	sam10
63.0	72.4	sam10
64.0	72.5	sam10
65.0	72.5	sam10
66.0	72.7	sam10
67.0	72.7	sam10
68.0	72.9	sam10
69.0	73.0	sam10
70.0	73.0	sam10
71.0	73.2	sam10
72.0	73.3	sam10
75.0	73.3	sam10
76.0	73.5	sam10
77.0	73.7	sam10
78.0	73.9	sam10
79.0	74.0	sam10
80.0	74.4	sam10
82.0	74.4	sam10
83.0	74.5	sam10
84.0	74.5	sam10
85.0	74.6	sam10
86.0	74.7	sam10
87.0	74.7	sam10
88.0	74.8	sam10
92.0	74.8	sam10
93.0	74.9	sam10
96.0	74.9	sam10
97.0	75.0	sam10
98.0	75.1	sam10
101.0	75.1	sam10
102.0	75.2	sam10
106.0	75.2	sam10
107.0	75.3	sam10
110.0	75.3	sam10
111.0	75.4	sam10
112.0	75.4	sam10
113.0	75.5	sam10
114.0	75.6	sam10
116.0	75.6	sam10
117.0	75.8	sam10
118.0	75.9	sam10
125.0	75.9	sam10
126.0	76.1	sam10
127.0	76.2	sam10
131.0	76.2	sam10
132.0	76.3	sam10
136.0	76.3	sam10
137.0	76.4	sam10
138.0	76.4	sam10
139.0	76.5	sam10
140.0	76.5	sam10
141.0	76.6	sam10
142.0	76.6	sam10
143.0	76.7	sam10
158.0	76.7	sam10
159.0	76.8	sam10
160.0	76.9	sam10
166.0	76.9	sam10
167.0	77.0	sam10
169.0	77.0	sam10
170.0	77.1	sam10
172.0	77.1	sam10
173.0	77.3	sam10
186.0	77.3	sam10
187.0	77.4	sam10
208.0	77.4	sam10
209.0	77.5	sam10
210.0	77.5	sam10
211.0	77.6	sam10
212.0	77.7	sam10
240.0	77.7	sam10
241.0	77.8	sam10
244.0	77.8	sam10
245.0	77.9	sam10
262.0	77.9	sam10
263.0	78.0	sam10
2181.0	78.0	sam10
